customer_id,recency,frequency,monetary,recency_score,frequency_score,monetary_score,rfm_score,segment
CUST_02305,709,3,388.5,1,3,2,6,Potential
CUST_02307,804,1,112.05,1,1,1,3,Lost
CUST_02308,286,2,180.38,2,2,1,5,At Risk
CUST_02309,149,3,221.56,3,3,2,8,Loyal
CUST_02310,446,2,451.08,2,2,2,6,Potential
CUST_02311,146,2,156.89,3,2,1,6,Potential
CUST_02312,66,10,2518.24,4,4,4,12,Champions
CUST_02313,739,4,1331.27,1,3,4,8,Loyal
CUST_02314,603,2,109.80000000000001,1,2,1,4,At Risk
CUST_02315,200,10,929.36,3,4,3,10,Champions
CUST_02317,718,1,188.14,1,1,1,3,Lost
CUST_02318,1069,1,25.72,1,1,1,3,Lost
CUST_02320,226,2,245.48000000000002,3,2,2,7,Potential
CUST_02321,119,8,2994.37,3,4,4,11,Champions
CUST_02323,145,8,2080.9700000000003,3,4,4,11,Champions
CUST_02325,73,14,2666.2,4,4,4,12,Champions
CUST_02326,174,7,1063.1399999999999,3,4,3,10,Champions
CUST_02327,279,7,2667.0,2,4,4,10,Champions
CUST_02328,634,3,370.03,1,3,2,6,Potential
CUST_02329,299,3,310.71,2,3,2,7,Potential
CUST_02331,302,1,47.06,2,1,1,4,At Risk
CUST_02332,179,1,237.88,3,1,2,6,Potential
CUST_02333,182,4,188.21,3,3,1,7,Potential
CUST_02334,537,2,367.6,1,2,2,5,At Risk
CUST_02335,460,1,81.91,2,1,1,4,At Risk
CUST_02336,585,1,166.08,1,1,1,3,Lost
CUST_02337,171,7,468.97,3,4,2,9,Loyal
CUST_02338,977,1,47.09,1,1,1,3,Lost
CUST_02339,499,2,663.89,2,2,3,7,Potential
CUST_02341,84,3,685.4699999999999,4,3,3,10,Champions
CUST_02343,430,1,201.46,2,1,2,5,At Risk
CUST_02344,1061,1,23.23,1,1,1,3,Lost
CUST_02345,255,6,1382.06,2,4,4,10,Champions
CUST_02346,245,5,373.28,2,3,2,7,Potential
CUST_02347,821,2,184.04999999999998,1,2,1,4,At Risk
CUST_02348,163,2,708.27,3,2,3,8,Loyal
CUST_02349,216,3,176.86,3,3,1,7,Potential
CUST_02350,821,1,246.38,1,1,2,4,At Risk
CUST_02351,552,3,459.91999999999996,1,3,2,6,Potential
CUST_02352,127,13,1182.42,3,4,4,11,Champions
CUST_02353,362,3,608.5999999999999,2,3,3,8,Loyal
CUST_02354,102,12,2412.97,4,4,4,12,Champions
CUST_02355,669,1,258.93,1,1,2,4,At Risk
CUST_02357,217,6,627.94,3,4,3,10,Champions
CUST_02358,830,1,50.53,1,1,1,3,Lost
CUST_02359,601,1,373.98,1,1,2,4,At Risk
CUST_02362,333,1,69.82,2,1,1,4,At Risk
CUST_02363,860,1,119.5,1,1,1,3,Lost
CUST_02364,616,3,1955.64,1,3,4,8,Loyal
CUST_02365,218,4,1200.76,3,3,4,10,Champions
CUST_02366,228,2,549.88,3,2,3,8,Loyal
CUST_02368,115,3,520.65,4,3,2,9,Loyal
CUST_02369,519,1,87.96,1,1,1,3,Lost
CUST_02370,615,2,130.48000000000002,1,2,1,4,At Risk
CUST_02372,104,14,4612.62,4,4,4,12,Champions
CUST_02373,174,5,764.08,3,3,3,9,Loyal
CUST_02374,720,1,28.96,1,1,1,3,Lost
CUST_02375,224,5,2330.7699999999995,3,3,4,10,Champions
CUST_02376,833,1,104.32,1,1,1,3,Lost
CUST_02377,417,3,1364.6599999999999,2,3,4,9,Loyal
CUST_02378,592,2,54.980000000000004,1,2,1,4,At Risk
CUST_02379,83,3,526.1,4,3,2,9,Loyal
CUST_02380,78,4,1516.55,4,3,4,11,Champions
CUST_02381,149,6,1361.4,3,4,4,11,Champions
CUST_02382,258,7,1164.41,2,4,4,10,Champions
CUST_02383,52,11,2048.45,4,4,4,12,Champions
CUST_02384,471,1,156.82,2,1,1,4,At Risk
CUST_02385,130,4,395.40999999999997,3,3,2,8,Loyal
CUST_02386,184,5,1539.17,3,3,4,10,Champions
CUST_02388,123,4,451.38,3,3,2,8,Loyal
CUST_02389,878,2,64.86,1,2,1,4,At Risk
CUST_02390,341,4,543.0899999999999,2,3,3,8,Loyal
CUST_02391,654,1,63.92,1,1,1,3,Lost
CUST_02392,557,1,69.49,1,1,1,3,Lost
CUST_02393,510,1,40.4,1,1,1,3,Lost
CUST_02394,106,4,442.18,4,3,2,9,Loyal
CUST_02395,177,11,1422.48,3,4,4,11,Champions
CUST_02397,211,2,336.9,3,2,2,7,Potential
CUST_02398,596,2,638.03,1,2,3,6,Potential
CUST_02399,100,2,231.52,4,2,2,8,Loyal
CUST_02400,70,5,502.79999999999995,4,3,2,9,Loyal
CUST_02402,902,1,408.63,1,1,2,4,At Risk
CUST_02403,70,1,79.59,4,1,1,6,Potential
CUST_02405,258,3,545.76,2,3,3,8,Loyal
CUST_02406,80,5,772.0699999999999,4,3,3,10,Champions
CUST_02408,1017,1,114.96,1,1,1,3,Lost
CUST_02409,62,9,1918.07,4,4,4,12,Champions
CUST_02410,86,4,366.84000000000003,4,3,2,9,Loyal
CUST_02411,181,5,1139.49,3,3,3,9,Loyal
CUST_02413,278,3,881.99,2,3,3,8,Loyal
CUST_02415,104,6,1737.67,4,4,4,12,Champions
CUST_02416,40,10,1673.84,4,4,4,12,Champions
CUST_02417,308,4,640.61,2,3,3,8,Loyal
CUST_02419,954,1,33.34,1,1,1,3,Lost
CUST_02420,177,1,35.78,3,1,1,5,At Risk
CUST_02421,497,1,135.02,2,1,1,4,At Risk
CUST_02423,262,5,966.12,2,3,3,8,Loyal
CUST_02424,221,6,967.97,3,4,3,10,Champions
CUST_02425,464,1,117.26,2,1,1,4,At Risk
CUST_02426,91,14,1914.46,4,4,4,12,Champions
CUST_02427,459,4,641.13,2,3,3,8,Loyal
CUST_02428,164,5,1208.56,3,3,4,10,Champions
CUST_02430,240,7,1912.6399999999999,2,4,4,10,Champions
CUST_02431,108,3,1439.97,4,3,4,11,Champions
CUST_02432,95,7,1082.42,4,4,3,11,Champions
CUST_02433,150,11,1390.61,3,4,4,11,Champions
CUST_02435,74,13,1884.83,4,4,4,12,Champions
CUST_02437,964,1,18.62,1,1,1,3,Lost
CUST_02438,590,2,350.32,1,2,2,5,At Risk
CUST_02439,16,3,162.89,4,3,1,8,Loyal
CUST_02441,466,3,244.88,2,3,2,7,Potential
CUST_02442,532,4,828.77,1,3,3,7,Potential
CUST_02443,32,4,302.01,4,3,2,9,Loyal
CUST_02444,85,10,1241.88,4,4,4,12,Champions
CUST_02446,865,2,127.36,1,2,1,4,At Risk
CUST_02447,90,3,837.91,4,3,3,10,Champions
CUST_02449,558,1,193.59,1,1,2,4,At Risk
CUST_02450,511,1,173.22,1,1,1,3,Lost
CUST_02451,497,1,70.25,2,1,1,4,At Risk
CUST_02452,473,4,729.19,2,3,3,8,Loyal
CUST_02453,1030,1,14.9,1,1,1,3,Lost
CUST_02455,234,2,72.92,2,2,1,5,At Risk
CUST_02456,243,3,238.5,2,3,2,7,Potential
CUST_02457,189,3,780.87,3,3,3,9,Loyal
CUST_02458,125,2,474.19,3,2,2,7,Potential
CUST_02459,902,1,87.0,1,1,1,3,Lost
CUST_02460,227,1,134.67,3,1,1,5,At Risk
CUST_02461,70,17,3812.76,4,4,4,12,Champions
CUST_02462,103,10,3360.4399999999996,4,4,4,12,Champions
CUST_02463,221,3,1901.37,3,3,4,10,Champions
CUST_02464,680,4,693.8199999999999,1,3,3,7,Potential
CUST_02465,332,2,1020.2,2,2,3,7,Potential
CUST_02466,862,1,9.64,1,1,1,3,Lost
CUST_02468,546,2,498.8,1,2,2,5,At Risk
CUST_02469,193,4,710.48,3,3,3,9,Loyal
CUST_02470,161,5,700.94,3,3,3,9,Loyal
CUST_02472,70,15,3447.7400000000002,4,4,4,12,Champions
CUST_02473,118,6,859.96,3,4,3,10,Champions
CUST_02474,121,5,695.31,3,3,3,9,Loyal
CUST_02475,97,4,1171.92,4,3,4,11,Champions
CUST_02476,139,10,1208.01,3,4,4,11,Champions
CUST_02477,211,3,313.84000000000003,3,3,2,8,Loyal
CUST_02478,389,2,356.63,2,2,2,6,Potential
CUST_02479,902,1,34.33,1,1,1,3,Lost
CUST_02480,145,4,511.36,3,3,2,8,Loyal
CUST_02481,975,1,818.48,1,1,3,5,At Risk
CUST_02482,64,16,4374.32,4,4,4,12,Champions
CUST_02483,94,13,939.75,4,4,3,11,Champions
CUST_02485,835,2,185.82,1,2,1,4,At Risk
CUST_02486,115,7,2075.07,4,4,4,12,Champions
CUST_02487,722,2,602.36,1,2,3,6,Potential
CUST_02488,85,5,792.08,4,3,3,10,Champions
CUST_02489,118,6,1435.82,3,4,4,11,Champions
CUST_02492,244,1,157.24,2,1,1,4,At Risk
CUST_02493,931,3,361.06999999999994,1,3,2,6,Potential
CUST_02494,336,2,106.80000000000001,2,2,1,5,At Risk
CUST_02495,96,6,1738.12,4,4,4,12,Champions
CUST_02496,73,4,587.6700000000001,4,3,3,10,Champions
CUST_02497,122,3,323.96999999999997,3,3,2,8,Loyal
CUST_02498,169,4,333.95,3,3,2,8,Loyal
CUST_02499,105,11,1052.33,4,4,3,11,Champions
CUST_02501,199,5,507.03,3,3,2,8,Loyal
CUST_02502,65,3,380.83,4,3,2,9,Loyal
CUST_02503,208,2,327.91999999999996,3,2,2,7,Potential
CUST_02504,18,12,1294.0100000000002,4,4,4,12,Champions
CUST_02506,612,1,106.1,1,1,1,3,Lost
CUST_02507,71,11,2159.1,4,4,4,12,Champions
CUST_02509,116,7,1130.97,4,4,3,11,Champions
CUST_02510,224,8,2142.98,3,4,4,11,Champions
CUST_02511,581,1,38.08,1,1,1,3,Lost
CUST_02512,125,8,1298.48,3,4,4,11,Champions
CUST_02513,192,1,115.3,3,1,1,5,At Risk
CUST_02514,34,3,211.76999999999998,4,3,2,9,Loyal
CUST_02515,65,4,278.64,4,3,2,9,Loyal
CUST_02516,83,10,2224.23,4,4,4,12,Champions
CUST_02517,820,2,263.98,1,2,2,5,At Risk
CUST_02518,705,4,902.7099999999999,1,3,3,7,Potential
CUST_02519,325,5,407.40999999999997,2,3,2,7,Potential
CUST_02520,66,7,2370.86,4,4,4,12,Champions
CUST_02521,114,3,315.28999999999996,4,3,2,9,Loyal
CUST_02522,71,1,142.69,4,1,1,6,Potential
CUST_02524,174,3,835.61,3,3,3,9,Loyal
CUST_02525,82,10,2475.66,4,4,4,12,Champions
CUST_02526,142,2,104.78,3,2,1,6,Potential
CUST_02528,215,8,2215.64,3,4,4,11,Champions
CUST_02529,529,2,516.1999999999999,1,2,2,5,At Risk
CUST_02530,135,9,2475.14,3,4,4,11,Champions
CUST_02531,320,1,65.86,2,1,1,4,At Risk
CUST_02532,241,8,2500.56,2,4,4,10,Champions
CUST_02535,157,6,788.81,3,4,3,10,Champions
CUST_02536,268,5,1043.31,2,3,3,8,Loyal
CUST_02537,257,3,830.5,2,3,3,8,Loyal
CUST_02538,1036,1,167.37,1,1,1,3,Lost
CUST_02539,444,2,1227.85,2,2,4,8,Loyal
CUST_02540,639,4,444.85,1,3,2,6,Potential
CUST_02541,281,3,727.47,2,3,3,8,Loyal
CUST_02542,210,4,284.7,3,3,2,8,Loyal
CUST_02543,586,6,1607.73,1,4,4,9,Loyal
CUST_02544,62,4,394.54,4,3,2,9,Loyal
CUST_02546,544,3,857.6099999999999,1,3,3,7,Potential
CUST_02547,252,1,39.16,2,1,1,4,At Risk
CUST_02548,599,1,94.09,1,1,1,3,Lost
CUST_02549,236,1,361.64,2,1,2,5,At Risk
CUST_02550,261,1,42.19,2,1,1,4,At Risk
CUST_02551,137,5,753.71,3,3,3,9,Loyal
CUST_02552,93,1,41.45,4,1,1,6,Potential
CUST_02553,329,3,66.29,2,3,1,6,Potential
CUST_02554,88,5,817.65,4,3,3,10,Champions
CUST_02555,123,1,35.8,3,1,1,5,At Risk
CUST_02556,77,10,2410.76,4,4,4,12,Champions
CUST_02557,696,1,151.67,1,1,1,3,Lost
CUST_02560,525,2,388.79999999999995,1,2,2,5,At Risk
CUST_02561,271,4,718.97,2,3,3,8,Loyal
CUST_02562,613,2,334.61,1,2,2,5,At Risk
CUST_02563,197,1,292.3,3,1,2,6,Potential
CUST_02564,573,2,137.15,1,2,1,4,At Risk
CUST_02565,459,3,265.98,2,3,2,7,Potential
CUST_02566,228,2,185.42000000000002,3,2,1,6,Potential
CUST_02567,123,3,525.48,3,3,2,8,Loyal
CUST_02568,1037,1,87.7,1,1,1,3,Lost
CUST_02569,109,8,1287.55,4,4,4,12,Champions
CUST_02570,125,12,2025.91,3,4,4,11,Champions
CUST_02572,54,11,1766.47,4,4,4,12,Champions
CUST_02573,535,3,340.63,1,3,2,6,Potential
CUST_02574,198,4,467.99,3,3,2,8,Loyal
CUST_02576,140,1,182.7,3,1,1,5,At Risk
CUST_02577,158,6,489.23,3,4,2,9,Loyal
CUST_02578,112,3,860.05,4,3,3,10,Champions
CUST_02579,234,1,166.47,2,1,1,4,At Risk
CUST_02580,311,3,449.56,2,3,2,7,Potential
CUST_02581,982,1,247.35,1,1,2,4,At Risk
CUST_02582,77,9,1006.51,4,4,3,11,Champions
CUST_02583,508,3,146.92,2,3,1,6,Potential
CUST_02585,71,6,576.45,4,4,3,11,Champions
CUST_02586,100,5,1757.31,4,3,4,11,Champions
CUST_02587,269,2,436.26,2,2,2,6,Potential
CUST_02588,151,4,227.78000000000003,3,3,2,8,Loyal
CUST_02590,976,2,174.41,1,2,1,4,At Risk
CUST_02591,105,9,1166.16,4,4,4,12,Champions
CUST_02592,142,11,1513.38,3,4,4,11,Champions
CUST_02593,975,1,46.35,1,1,1,3,Lost
CUST_02594,122,5,1492.38,3,3,4,10,Champions
CUST_02595,314,3,643.66,2,3,3,8,Loyal
CUST_02596,916,2,391.08,1,2,2,5,At Risk
CUST_02597,826,2,172.09,1,2,1,4,At Risk
CUST_02598,210,1,45.05,3,1,1,5,At Risk
CUST_02599,244,3,446.31,2,3,2,7,Potential
CUST_02600,164,5,1137.57,3,3,3,9,Loyal
CUST_02601,181,4,748.71,3,3,3,9,Loyal
CUST_02603,503,3,424.52,2,3,2,7,Potential
CUST_02606,438,6,895.94,2,4,3,9,Loyal
CUST_02607,862,1,103.51,1,1,1,3,Lost
CUST_02608,525,1,70.47,1,1,1,3,Lost
CUST_02609,140,1,39.86,3,1,1,5,At Risk
CUST_02611,172,3,505.0,3,3,2,8,Loyal
CUST_02612,467,3,109.68,2,3,1,6,Potential
CUST_02614,124,4,495.17,3,3,2,8,Loyal
CUST_02615,806,2,276.88,1,2,2,5,At Risk
CUST_02616,174,4,265.81,3,3,2,8,Loyal
CUST_02617,930,1,161.31,1,1,1,3,Lost
CUST_02619,157,8,747.59,3,4,3,10,Champions
CUST_02620,284,2,387.4,2,2,2,6,Potential
CUST_02621,197,6,960.47,3,4,3,10,Champions
CUST_02622,46,12,2848.91,4,4,4,12,Champions
CUST_02624,76,12,1924.02,4,4,4,12,Champions
CUST_02626,71,7,1274.26,4,4,4,12,Champions
CUST_02627,89,2,473.71000000000004,4,2,2,8,Loyal
CUST_02628,53,4,224.96,4,3,2,9,Loyal
CUST_02629,307,2,218.90999999999997,2,2,2,6,Potential
CUST_02630,889,1,308.75,1,1,2,4,At Risk
CUST_02631,482,4,568.81,2,3,3,8,Loyal
CUST_02632,165,3,599.81,3,3,3,9,Loyal
CUST_02633,626,1,19.2,1,1,1,3,Lost
CUST_02635,657,3,173.95999999999998,1,3,1,5,At Risk
CUST_02636,77,1,477.82,4,1,2,7,Potential
CUST_02637,158,11,3284.91,3,4,4,11,Champions
CUST_02638,244,3,302.39,2,3,2,7,Potential
CUST_02639,96,11,2837.13,4,4,4,12,Champions
CUST_02640,103,3,461.87,4,3,2,9,Loyal
CUST_02643,196,3,812.79,3,3,3,9,Loyal
CUST_02644,121,4,708.03,3,3,3,9,Loyal
CUST_02645,697,1,60.93,1,1,1,3,Lost
CUST_02647,101,12,2295.7,4,4,4,12,Champions
CUST_02648,360,3,774.76,2,3,3,8,Loyal
CUST_02650,158,4,1457.34,3,3,4,10,Champions
CUST_02652,453,2,351.52,2,2,2,6,Potential
CUST_02653,358,3,190.76,2,3,1,6,Potential
CUST_02655,310,4,2269.21,2,3,4,9,Loyal
CUST_02656,356,2,894.07,2,2,3,7,Potential
CUST_02657,75,5,662.85,4,3,3,10,Champions
CUST_02658,315,10,1843.3,2,4,4,10,Champions
CUST_02660,721,2,625.94,1,2,3,6,Potential
CUST_02661,98,4,531.59,4,3,3,10,Champions
CUST_02662,78,8,1621.99,4,4,4,12,Champions
CUST_02664,518,2,173.62,1,2,1,4,At Risk
CUST_02665,328,2,627.11,2,2,3,7,Potential
CUST_02666,116,2,612.62,4,2,3,9,Loyal
CUST_02667,404,1,66.33,2,1,1,4,At Risk
CUST_02668,366,4,886.84,2,3,3,8,Loyal
CUST_02669,297,4,350.5,2,3,2,7,Potential
CUST_02670,235,1,150.23,2,1,1,4,At Risk
CUST_02671,302,4,1492.8700000000001,2,3,4,9,Loyal
CUST_02672,157,2,46.34,3,2,1,6,Potential
CUST_02673,71,2,111.31,4,2,1,7,Potential
CUST_02674,506,1,866.5,2,1,3,6,Potential
CUST_02675,75,11,1999.25,4,4,4,12,Champions
CUST_02676,889,1,165.54,1,1,1,3,Lost
CUST_02678,563,1,47.8,1,1,1,3,Lost
CUST_02679,726,1,22.45,1,1,1,3,Lost
CUST_02680,180,5,663.71,3,3,3,9,Loyal
CUST_02681,89,1,121.68,4,1,1,6,Potential
CUST_02682,72,10,2313.11,4,4,4,12,Champions
CUST_02683,1008,1,53.93,1,1,1,3,Lost
CUST_02684,884,1,24.36,1,1,1,3,Lost
CUST_02685,934,1,56.66,1,1,1,3,Lost
CUST_02686,105,1,141.36,4,1,1,6,Potential
CUST_02687,71,2,362.18,4,2,2,8,Loyal
CUST_02689,267,2,84.96000000000001,2,2,1,5,At Risk
CUST_02690,1032,1,121.88,1,1,1,3,Lost
CUST_02691,183,2,562.88,3,2,3,8,Loyal
CUST_02692,871,1,184.02,1,1,1,3,Lost
CUST_02694,154,3,331.22,3,3,2,8,Loyal
CUST_02695,144,9,1745.95,3,4,4,11,Champions
CUST_02696,452,10,3133.59,2,4,4,10,Champions
CUST_02697,311,3,1934.94,2,3,4,9,Loyal
CUST_02698,602,1,276.69,1,1,2,4,At Risk
CUST_02699,78,7,1128.82,4,4,3,11,Champions
CUST_02700,874,2,498.15999999999997,1,2,2,5,At Risk
CUST_02701,613,2,163.92,1,2,1,4,At Risk
CUST_02702,142,10,3410.46,3,4,4,11,Champions
CUST_02703,360,2,204.88,2,2,2,6,Potential
CUST_02704,623,1,435.95,1,1,2,4,At Risk
CUST_02705,253,7,954.77,2,4,3,9,Loyal
CUST_02706,6,7,1053.99,4,4,3,11,Champions
CUST_02707,539,1,168.11,1,1,1,3,Lost
CUST_02708,607,1,99.97,1,1,1,3,Lost
CUST_02711,818,1,657.12,1,1,3,5,At Risk
CUST_02712,224,3,584.46,3,3,3,9,Loyal
CUST_02713,74,1,226.66,4,1,2,7,Potential
CUST_02714,111,3,458.12,4,3,2,9,Loyal
CUST_02715,545,3,648.3199999999999,1,3,3,7,Potential
CUST_02716,532,3,778.64,1,3,3,7,Potential
CUST_02717,213,6,1103.0,3,4,3,10,Champions
CUST_02718,68,10,1509.34,4,4,4,12,Champions
CUST_02719,133,11,2291.33,3,4,4,11,Champions
CUST_02720,820,1,265.24,1,1,2,4,At Risk
CUST_02721,90,10,2628.51,4,4,4,12,Champions
CUST_02722,594,2,829.84,1,2,3,6,Potential
CUST_02723,219,6,1730.47,3,4,4,11,Champions
CUST_02724,282,6,2204.29,2,4,4,10,Champions
CUST_02725,62,3,338.15,4,3,2,9,Loyal
CUST_02726,703,1,101.08,1,1,1,3,Lost
CUST_02728,902,1,103.53,1,1,1,3,Lost
CUST_02729,75,1,170.36,4,1,1,6,Potential
CUST_02730,519,1,79.77,1,1,1,3,Lost
CUST_02731,215,7,804.31,3,4,3,10,Champions
CUST_02732,265,3,663.8100000000001,2,3,3,8,Loyal
CUST_02733,133,3,294.86,3,3,2,8,Loyal
CUST_02734,67,8,1139.8,4,4,3,11,Champions
CUST_02735,90,11,1724.2,4,4,4,12,Champions
CUST_02736,78,7,1208.92,4,4,4,12,Champions
CUST_02737,127,11,2550.24,3,4,4,11,Champions
CUST_02738,101,3,1169.1299999999999,4,3,4,11,Champions
CUST_02739,218,5,754.8299999999999,3,3,3,9,Loyal
CUST_02740,402,1,113.85,2,1,1,4,At Risk
CUST_02741,973,2,451.64,1,2,2,5,At Risk
CUST_02742,152,3,278.42,3,3,2,8,Loyal
CUST_02743,638,1,584.19,1,1,3,5,At Risk
CUST_02744,160,1,285.21,3,1,2,6,Potential
CUST_02745,212,4,1813.3700000000001,3,3,4,10,Champions
CUST_02746,566,5,1060.54,1,3,3,7,Potential
CUST_02747,118,4,269.75,3,3,2,8,Loyal
CUST_02748,256,1,601.79,2,1,3,6,Potential
CUST_02749,160,12,2594.35,3,4,4,11,Champions
CUST_02750,879,1,74.72,1,1,1,3,Lost
CUST_02752,301,4,790.1800000000001,2,3,3,8,Loyal
CUST_02753,332,2,1430.56,2,2,4,8,Loyal
CUST_02755,460,5,542.44,2,3,3,8,Loyal
CUST_02757,221,4,675.86,3,3,3,9,Loyal
CUST_02758,110,7,2071.67,4,4,4,12,Champions
CUST_02759,91,4,843.79,4,3,3,10,Champions
CUST_02760,513,1,49.66,1,1,1,3,Lost
CUST_02761,137,1,142.42,3,1,1,5,At Risk
CUST_02763,208,3,438.81,3,3,2,8,Loyal
CUST_02765,681,2,148.56,1,2,1,4,At Risk
CUST_02766,99,8,2347.09,4,4,4,12,Champions
CUST_02767,186,4,1028.4,3,3,3,9,Loyal
CUST_02768,546,1,96.38,1,1,1,3,Lost
CUST_02769,149,5,2073.13,3,3,4,10,Champions
CUST_02770,532,3,287.61,1,3,2,6,Potential
CUST_02771,924,1,133.14,1,1,1,3,Lost
CUST_02772,251,2,219.76,2,2,2,6,Potential
CUST_02773,184,9,2451.93,3,4,4,11,Champions
CUST_02774,976,1,152.74,1,1,1,3,Lost
CUST_02775,616,3,190.64000000000001,1,3,1,5,At Risk
CUST_02776,649,1,22.86,1,1,1,3,Lost
CUST_02779,921,1,45.62,1,1,1,3,Lost
CUST_02780,810,1,119.52,1,1,1,3,Lost
CUST_02782,16,17,3102.16,4,4,4,12,Champions
CUST_02783,109,6,1413.07,4,4,4,12,Champions
CUST_02784,139,1,472.88,3,1,2,6,Potential
CUST_02785,61,9,1124.76,4,4,3,11,Champions
CUST_02787,83,8,877.11,4,4,3,11,Champions
CUST_02789,139,5,704.98,3,3,3,9,Loyal
CUST_02790,219,11,3165.3,3,4,4,11,Champions
CUST_02791,505,2,66.15,2,2,1,5,At Risk
CUST_02792,127,6,996.86,3,4,3,10,Champions
CUST_02793,145,2,1334.87,3,2,4,9,Loyal
CUST_02794,1013,1,47.08,1,1,1,3,Lost
CUST_02795,436,2,904.18,2,2,3,7,Potential
CUST_02796,141,4,1081.6799999999998,3,3,3,9,Loyal
CUST_02797,136,2,276.64,3,2,2,7,Potential
CUST_02798,450,2,99.11,2,2,1,5,At Risk
CUST_02799,69,9,1221.05,4,4,4,12,Champions
CUST_02800,712,1,103.77,1,1,1,3,Lost
CUST_02801,116,4,538.64,4,3,3,10,Champions
CUST_02802,72,8,1343.0,4,4,4,12,Champions
CUST_02803,262,4,441.91,2,3,2,7,Potential
CUST_02804,110,7,1059.02,4,4,3,11,Champions
CUST_02805,80,7,932.26,4,4,3,11,Champions
CUST_02806,122,10,1682.29,3,4,4,11,Champions
CUST_02807,142,3,966.99,3,3,3,9,Loyal
CUST_02808,652,1,38.04,1,1,1,3,Lost
CUST_02809,704,2,725.4399999999999,1,2,3,6,Potential
CUST_02810,509,3,401.02,2,3,2,7,Potential
CUST_02811,984,2,110.63,1,2,1,4,At Risk
CUST_02812,314,5,512.3100000000001,2,3,2,7,Potential
CUST_02813,209,2,467.94000000000005,3,2,2,7,Potential
CUST_02814,526,2,146.72,1,2,1,4,At Risk
CUST_02815,184,5,1697.67,3,3,4,10,Champions
CUST_02816,276,2,99.21,2,2,1,5,At Risk
CUST_02817,820,3,144.53,1,3,1,5,At Risk
CUST_02818,168,2,1017.79,3,2,3,8,Loyal
CUST_02819,948,1,423.39,1,1,2,4,At Risk
CUST_02821,177,8,1567.17,3,4,4,11,Champions
CUST_02822,324,4,436.21999999999997,2,3,2,7,Potential
CUST_02823,597,3,299.3,1,3,2,6,Potential
CUST_02824,679,1,114.91,1,1,1,3,Lost
CUST_02825,329,2,232.96,2,2,2,6,Potential
CUST_02826,68,8,1889.04,4,4,4,12,Champions
CUST_02827,233,4,881.1,2,3,3,8,Loyal
CUST_02830,387,1,187.23,2,1,1,4,At Risk
CUST_02831,62,4,781.87,4,3,3,10,Champions
CUST_02832,823,1,26.78,1,1,1,3,Lost
CUST_02833,98,2,344.0,4,2,2,8,Loyal
CUST_02835,237,2,130.2,2,2,1,5,At Risk
CUST_02836,66,11,1957.0600000000002,4,4,4,12,Champions
CUST_02837,128,12,1337.48,3,4,4,11,Champions
CUST_02838,51,3,977.61,4,3,3,10,Champions
CUST_02839,74,3,1061.88,4,3,3,10,Champions
CUST_02840,259,2,1568.09,2,2,4,8,Loyal
CUST_02841,322,2,530.3,2,2,3,7,Potential
CUST_02842,133,4,424.02,3,3,2,8,Loyal
CUST_02843,9,8,812.1800000000001,4,4,3,11,Champions
CUST_02844,312,11,1449.54,2,4,4,10,Champions
CUST_02845,921,3,773.64,1,3,3,7,Potential
CUST_02846,166,2,264.82,3,2,2,7,Potential
CUST_02847,293,2,300.58,2,2,2,6,Potential
CUST_02849,311,4,641.0,2,3,3,8,Loyal
CUST_02851,357,3,491.88,2,3,2,7,Potential
CUST_02854,108,9,1178.08,4,4,4,12,Champions
CUST_02855,107,2,80.63,4,2,1,7,Potential
CUST_02856,1064,1,118.2,1,1,1,3,Lost
CUST_02857,388,1,43.7,2,1,1,4,At Risk
CUST_02858,270,4,393.49,2,3,2,7,Potential
CUST_02859,183,1,161.25,3,1,1,5,At Risk
CUST_02861,160,7,786.91,3,4,3,10,Champions
CUST_02862,207,1,157.41,3,1,1,5,At Risk
CUST_02863,466,11,1438.79,2,4,4,10,Champions
CUST_02864,700,2,322.19,1,2,2,5,At Risk
CUST_02866,130,5,788.05,3,3,3,9,Loyal
CUST_02868,135,2,48.25,3,2,1,6,Potential
CUST_02869,153,2,590.24,3,2,3,8,Loyal
CUST_02870,498,3,410.37,2,3,2,7,Potential
CUST_02871,65,12,3194.8,4,4,4,12,Champions
CUST_02872,113,8,917.28,4,4,3,11,Champions
CUST_02873,207,12,2132.11,3,4,4,11,Champions
CUST_02874,872,1,78.01,1,1,1,3,Lost
CUST_02875,352,2,504.17,2,2,2,6,Potential
CUST_02876,445,4,1197.6499999999999,2,3,4,9,Loyal
CUST_02877,61,6,2058.9700000000003,4,4,4,12,Champions
CUST_02879,232,7,2532.09,2,4,4,10,Champions
CUST_02881,557,1,681.17,1,1,3,5,At Risk
CUST_02882,197,9,1330.34,3,4,4,11,Champions
CUST_02883,582,2,932.0200000000001,1,2,3,6,Potential
CUST_02884,250,2,133.87,2,2,1,5,At Risk
CUST_02886,12,10,2609.72,4,4,4,12,Champions
CUST_02887,477,4,723.8,2,3,3,8,Loyal
CUST_02889,95,7,836.31,4,4,3,11,Champions
CUST_02890,655,2,227.68,1,2,2,5,At Risk
CUST_02892,73,6,1192.04,4,4,4,12,Champions
CUST_02893,83,3,470.72,4,3,2,9,Loyal
CUST_02894,401,4,698.21,2,3,3,8,Loyal
CUST_02895,467,1,219.88,2,1,2,5,At Risk
CUST_02896,109,12,2819.59,4,4,4,12,Champions
