transaction_id,customer_id,transaction_date,category,unit_price,quantity,discount_pct,total_amount,channel,device,payment_method,region,returned
TXN_009509,CUST_00172,2023-01-17,Home & Kitchen,86.56,2,0.0,173.12,Paid Ads,Mobile,Debit Card,Midwest,False
TXN_011972,CUST_01078,2023-01-17,Electronics,441.44,1,0.0,441.44,Direct,Mobile,Credit Card,Southeast,False
TXN_000198,CUST_02262,2023-01-17,Books & Media,20.54,2,0.0,41.08,Organic Search,Mobile,Debit Card,Southeast,False
TXN_007339,CUST_00056,2023-01-17,Clothing,124.2,3,0.0,372.6,Social Media,Desktop,PayPal,Northeast,False
TXN_011849,CUST_02312,2023-01-17,Home & Kitchen,12.11,1,0.0,12.11,Direct,Desktop,Credit Card,Southwest,False
TXN_004041,CUST_00554,2023-01-17,Electronics,106.0,4,0.15,360.4,Email,Mobile,Apple Pay,West,True
TXN_009406,CUST_02102,2023-01-17,Home & Kitchen,67.07,1,0.1,60.36,Social Media,Tablet,Credit Card,Northeast,False
TXN_007602,CUST_01616,2023-01-18,Sports & Outdoor,117.87,1,0.0,117.87,Email,Mobile,PayPal,Southwest,False
TXN_004753,CUST_02520,2023-01-18,Clothing,86.88,2,0.0,173.76,Organic Search,Desktop,Debit Card,Northeast,False
TXN_010256,CUST_01045,2023-01-18,Clothing,25.24,1,0.05,23.98,Paid Ads,Mobile,Credit Card,Southeast,False
TXN_005221,CUST_03166,2023-01-18,Books & Media,15.22,1,0.05,14.46,Direct,Tablet,PayPal,Midwest,False
TXN_005502,CUST_01118,2023-01-18,Electronics,343.33,1,0.2,274.66,Organic Search,Mobile,Credit Card,Northeast,False
TXN_000264,CUST_01463,2023-01-18,Sports & Outdoor,108.62,1,0.0,108.62,Paid Ads,Desktop,Credit Card,Midwest,False
TXN_005539,CUST_03080,2023-01-18,Books & Media,33.51,1,0.0,33.51,Organic Search,Mobile,Credit Card,Northeast,False
TXN_007888,CUST_01024,2023-01-18,Home & Kitchen,149.96,1,0.0,149.96,Social Media,Tablet,PayPal,West,True
TXN_008094,CUST_00117,2023-01-18,Toys & Games,60.27,3,0.1,162.73,Organic Search,Mobile,Credit Card,Midwest,False
TXN_004276,CUST_00786,2023-01-18,Home & Kitchen,119.59,5,0.2,478.36,Email,Mobile,Credit Card,Southwest,False
TXN_002650,CUST_02918,2023-01-18,Electronics,150.92,1,0.0,150.92,Social Media,Mobile,Credit Card,Southwest,False
TXN_010342,CUST_02592,2023-01-18,Sports & Outdoor,139.43,1,0.0,139.43,Email,Mobile,Credit Card,West,False
TXN_008613,CUST_01709,2023-01-18,Home & Kitchen,31.97,2,0.1,57.55,Paid Ads,Desktop,Credit Card,West,False
TXN_005807,CUST_00092,2023-01-18,Beauty & Health,52.84,1,0.15,44.91,Social Media,Mobile,PayPal,Southwest,False
TXN_002770,CUST_02836,2023-01-19,Toys & Games,17.23,3,0.1,46.52,Social Media,Desktop,Debit Card,Southeast,False
TXN_008694,CUST_02128,2023-01-19,Electronics,92.37,1,0.1,83.13,Organic Search,Mobile,Apple Pay,Northeast,False
TXN_005799,CUST_00383,2023-01-19,Home & Kitchen,125.8,1,0.15,106.93,Paid Ads,Mobile,Credit Card,Southeast,False
TXN_008136,CUST_02907,2023-01-19,Beauty & Health,88.81,2,0.0,177.62,Organic Search,Mobile,Credit Card,Midwest,False
TXN_006887,CUST_01214,2023-01-19,Clothing,132.32,1,0.0,132.32,Email,Desktop,Credit Card,West,False
TXN_009330,CUST_02590,2023-01-20,Clothing,51.65,3,0.0,154.95,Organic Search,Tablet,Apple Pay,Northeast,False
TXN_011081,CUST_01060,2023-01-20,Beauty & Health,42.58,2,0.05,80.9,Direct,Mobile,Credit Card,Southeast,False
TXN_012285,CUST_00915,2023-01-20,Clothing,92.95,5,0.0,464.75,Direct,Mobile,Debit Card,West,False
TXN_001724,CUST_02325,2023-01-20,Clothing,100.27,4,0.0,401.08,Organic Search,Mobile,Credit Card,Midwest,False
TXN_002900,CUST_00646,2023-01-20,Home & Kitchen,22.53,2,0.05,42.81,Social Media,Desktop,Credit Card,West,False
TXN_003240,CUST_00676,2023-01-20,Home & Kitchen,124.86,3,0.0,374.58,Paid Ads,Desktop,Credit Card,Southeast,False
TXN_002879,CUST_00220,2023-01-20,Electronics,94.13,2,0.0,188.26,Social Media,Desktop,Apple Pay,Northeast,False
TXN_003827,CUST_01829,2023-01-20,Beauty & Health,76.27,1,0.05,72.46,Email,Desktop,Credit Card,West,False
TXN_008044,CUST_02942,2023-01-20,Home & Kitchen,77.1,2,0.0,154.2,Organic Search,Desktop,Credit Card,Southeast,False
TXN_004983,CUST_02842,2023-01-20,Beauty & Health,61.97,3,0.0,185.91,Social Media,Tablet,Debit Card,Northeast,False
TXN_005985,CUST_02424,2023-01-20,Sports & Outdoor,160.05,1,0.05,152.05,Organic Search,Mobile,PayPal,West,False
TXN_000976,CUST_02626,2023-01-21,Sports & Outdoor,31.35,2,0.1,56.43,Organic Search,Mobile,Apple Pay,Southeast,False
TXN_005495,CUST_03080,2023-01-21,Beauty & Health,53.09,4,0.0,212.36,Organic Search,Desktop,PayPal,Northeast,False
TXN_009519,CUST_01416,2023-01-21,Clothing,87.12,1,0.1,78.41,Paid Ads,Desktop,PayPal,Southeast,False
TXN_002863,CUST_02594,2023-01-21,Clothing,127.29,3,0.0,381.87,Paid Ads,Desktop,Credit Card,Southwest,False
TXN_007786,CUST_01812,2023-01-21,Clothing,25.41,3,0.0,76.23,Email,Mobile,PayPal,West,False
TXN_001332,CUST_01198,2023-01-21,Toys & Games,33.3,2,0.15,56.61,Direct,Desktop,PayPal,Northeast,False
TXN_006351,CUST_00468,2023-01-21,Home & Kitchen,157.1,1,0.1,141.39,Paid Ads,Desktop,Credit Card,Northeast,False
TXN_011212,CUST_02662,2023-01-21,Clothing,106.51,2,0.1,191.72,Email,Mobile,Debit Card,Midwest,False
TXN_009750,CUST_02811,2023-01-21,Books & Media,21.04,3,0.0,63.12,Direct,Desktop,PayPal,West,False
TXN_002554,CUST_01003,2023-01-21,Electronics,422.3,1,0.1,380.07,Email,Mobile,Credit Card,Northeast,False
TXN_009530,CUST_02606,2023-01-21,Clothing,36.04,3,0.15,91.9,Social Media,Desktop,Credit Card,Northeast,False
TXN_001795,CUST_00082,2023-01-21,Electronics,143.14,2,0.0,286.28,Organic Search,Tablet,Debit Card,Northeast,False
TXN_006427,CUST_00412,2023-01-21,Toys & Games,61.61,1,0.0,61.61,Email,Mobile,Credit Card,Northeast,True
TXN_001493,CUST_02896,2023-01-21,Clothing,25.43,1,0.15,21.62,Organic Search,Desktop,Debit Card,West,False
TXN_002917,CUST_00352,2023-01-21,Beauty & Health,82.71,1,0.0,82.71,Organic Search,Mobile,Credit Card,Northeast,False
TXN_002095,CUST_01732,2023-01-21,Toys & Games,75.8,3,0.1,204.66,Organic Search,Desktop,Credit Card,Southeast,False
TXN_003843,CUST_02749,2023-01-22,Beauty & Health,20.59,1,0.1,18.53,Organic Search,Mobile,Debit Card,West,False
TXN_001982,CUST_02021,2023-01-22,Electronics,308.68,2,0.2,493.89,Paid Ads,Mobile,Credit Card,Southeast,True
TXN_010730,CUST_00382,2023-01-22,Electronics,316.04,2,0.05,600.48,Direct,Mobile,Credit Card,West,False
TXN_003414,CUST_00531,2023-01-22,Electronics,413.8,1,0.15,351.73,Social Media,Mobile,Credit Card,Northeast,False
TXN_002866,CUST_01574,2023-01-22,Home & Kitchen,16.53,2,0.0,33.06,Organic Search,Tablet,Debit Card,West,False
TXN_004845,CUST_00583,2023-01-22,Clothing,86.19,1,0.0,86.19,Email,Desktop,PayPal,Northeast,False
TXN_001263,CUST_01405,2023-01-22,Beauty & Health,61.04,1,0.1,54.94,Organic Search,Mobile,Credit Card,West,False
TXN_003324,CUST_00952,2023-01-22,Sports & Outdoor,103.45,1,0.0,103.45,Organic Search,Desktop,Credit Card,Northeast,False
TXN_002676,CUST_01452,2023-01-22,Clothing,51.48,1,0.0,51.48,Social Media,Tablet,Debit Card,West,False
TXN_001237,CUST_01650,2023-01-22,Electronics,231.59,1,0.15,196.85,Paid Ads,Tablet,Credit Card,Northeast,False
TXN_009075,CUST_02556,2023-01-22,Electronics,53.66,3,0.0,160.98,Social Media,Desktop,PayPal,Southeast,True
TXN_008365,CUST_01154,2023-01-22,Clothing,15.53,1,0.1,13.98,Direct,Mobile,PayPal,Southwest,False
TXN_010906,CUST_01063,2023-01-22,Sports & Outdoor,164.65,1,0.15,139.95,Direct,Desktop,Credit Card,Southeast,False
TXN_001732,CUST_00472,2023-01-22,Electronics,442.16,2,0.15,751.67,Paid Ads,Desktop,Debit Card,Northeast,False
TXN_009266,CUST_01175,2023-01-22,Clothing,85.45,1,0.0,85.45,Organic Search,Mobile,Credit Card,Midwest,False
TXN_006103,CUST_03131,2023-01-22,Clothing,107.03,3,0.0,321.09,Social Media,Mobile,Credit Card,Northeast,False
TXN_010956,CUST_00396,2023-01-22,Clothing,70.49,5,0.2,281.96,Organic Search,Desktop,Credit Card,West,True
TXN_001781,CUST_02235,2023-01-22,Beauty & Health,56.3,1,0.1,50.67,Paid Ads,Desktop,PayPal,Midwest,False
TXN_010945,CUST_00470,2023-01-23,Beauty & Health,69.15,1,0.1,62.24,Social Media,Desktop,PayPal,Midwest,True
TXN_010074,CUST_00280,2023-01-23,Electronics,301.27,1,0.05,286.21,Social Media,Mobile,Credit Card,Southeast,False
TXN_004467,CUST_02263,2023-01-23,Toys & Games,41.44,2,0.15,70.45,Email,Mobile,Credit Card,Northeast,False
TXN_000788,CUST_01229,2023-01-23,Beauty & Health,22.65,1,0.0,22.65,Social Media,Mobile,PayPal,Northeast,False
TXN_000778,CUST_01629,2023-01-23,Home & Kitchen,74.9,1,0.0,74.9,Direct,Desktop,Credit Card,Southeast,False
TXN_008941,CUST_02160,2023-01-23,Home & Kitchen,75.98,1,0.0,75.98,Organic Search,Desktop,Debit Card,Midwest,False
TXN_004829,CUST_02364,2023-01-23,Home & Kitchen,13.05,2,0.0,26.1,Social Media,Mobile,Credit Card,Southeast,False
TXN_010174,CUST_02483,2023-01-23,Clothing,88.45,3,0.15,225.55,Direct,Mobile,Credit Card,Southwest,False
TXN_009485,CUST_01673,2023-01-23,Clothing,27.63,2,0.2,44.21,Organic Search,Mobile,Debit Card,Northeast,False
TXN_007608,CUST_02051,2023-01-23,Beauty & Health,58.68,1,0.0,58.68,Organic Search,Mobile,Debit Card,Southeast,False
TXN_005225,CUST_00662,2023-01-23,Clothing,53.74,1,0.0,53.74,Email,Mobile,Credit Card,West,False
TXN_001163,CUST_02969,2023-01-23,Books & Media,17.05,2,0.0,34.1,Paid Ads,Mobile,Debit Card,Northeast,False
TXN_008340,CUST_02165,2023-01-24,Clothing,30.78,1,0.1,27.7,Paid Ads,Tablet,Credit Card,Midwest,False
TXN_002050,CUST_01997,2023-01-24,Home & Kitchen,21.85,1,0.1,19.67,Paid Ads,Tablet,Credit Card,West,False
TXN_010743,CUST_02918,2023-01-24,Electronics,419.28,2,0.0,838.56,Paid Ads,Mobile,Credit Card,Southwest,False
TXN_000892,CUST_02950,2023-01-24,Toys & Games,48.6,2,0.05,92.34,Paid Ads,Tablet,Credit Card,Southwest,False
TXN_010712,CUST_00494,2023-01-24,Clothing,139.11,1,0.1,125.2,Paid Ads,Mobile,Credit Card,Southeast,False
TXN_001513,CUST_02313,2023-01-24,Home & Kitchen,176.13,2,0.0,352.26,Email,Desktop,PayPal,Southwest,False
TXN_009802,CUST_00522,2023-01-24,Electronics,30.68,1,0.05,29.15,Paid Ads,Tablet,Credit Card,West,False
TXN_006568,CUST_01448,2023-01-24,Electronics,458.52,2,0.1,825.34,Paid Ads,Mobile,PayPal,Southeast,True
TXN_005747,CUST_02483,2023-01-24,Clothing,62.04,1,0.05,58.94,Organic Search,Desktop,Debit Card,Southwest,True
TXN_006591,CUST_02021,2023-01-24,Clothing,33.59,5,0.05,159.55,Paid Ads,Mobile,Debit Card,Southeast,False
TXN_005425,CUST_03197,2023-01-24,Beauty & Health,16.85,1,0.05,16.01,Direct,Mobile,Credit Card,Midwest,False
TXN_004096,CUST_01612,2023-01-24,Home & Kitchen,24.17,3,0.0,72.51,Social Media,Desktop,Debit Card,Southwest,False
TXN_006033,CUST_00301,2023-01-24,Beauty & Health,81.95,3,0.0,245.85,Direct,Mobile,PayPal,Southeast,False
TXN_010514,CUST_00077,2023-01-24,Home & Kitchen,162.5,1,0.0,162.5,Paid Ads,Desktop,PayPal,West,False
TXN_002665,CUST_01538,2023-01-24,Beauty & Health,32.71,3,0.0,98.13,Paid Ads,Mobile,Credit Card,Southeast,False
TXN_001577,CUST_00275,2023-01-24,Home & Kitchen,130.53,1,0.05,124.0,Social Media,Desktop,Credit Card,West,False
TXN_004585,CUST_01665,2023-01-24,Clothing,117.31,1,0.0,117.31,Email,Desktop,Credit Card,Southeast,False
TXN_006698,CUST_01833,2023-01-25,Clothing,137.03,3,0.05,390.54,Social Media,Mobile,Debit Card,Midwest,False
TXN_007256,CUST_00341,2023-01-25,Beauty & Health,41.96,5,0.1,188.82,Paid Ads,Tablet,PayPal,Northeast,False
TXN_007364,CUST_00329,2023-01-25,Beauty & Health,56.94,3,0.0,170.82,Organic Search,Desktop,PayPal,Southwest,False
TXN_010764,CUST_01485,2023-01-25,Beauty & Health,50.82,2,0.05,96.56,Email,Tablet,Debit Card,West,False
TXN_008282,CUST_01818,2023-01-25,Home & Kitchen,187.66,3,0.0,562.98,Social Media,Mobile,Debit Card,Southeast,False
TXN_008701,CUST_01255,2023-01-25,Books & Media,25.43,1,0.15,21.62,Social Media,Desktop,Credit Card,Southwest,False
TXN_003073,CUST_03006,2023-01-25,Home & Kitchen,26.42,2,0.1,47.56,Social Media,Desktop,Apple Pay,Southwest,False
TXN_008433,CUST_00150,2023-01-25,Beauty & Health,62.57,1,0.1,56.31,Social Media,Mobile,Credit Card,Southeast,False
TXN_008392,CUST_02214,2023-01-25,Electronics,318.14,2,0.0,636.28,Email,Mobile,Apple Pay,Northeast,False
TXN_001356,CUST_01207,2023-01-25,Home & Kitchen,145.1,2,0.0,290.2,Paid Ads,Mobile,Debit Card,Southwest,False
TXN_002140,CUST_01529,2023-01-25,Sports & Outdoor,99.88,1,0.1,89.89,Email,Desktop,Credit Card,West,False
TXN_007791,CUST_01028,2023-01-25,Books & Media,24.42,1,0.1,21.98,Organic Search,Tablet,PayPal,West,False
TXN_010189,CUST_02146,2023-01-25,Clothing,94.83,1,0.05,90.09,Email,Mobile,Credit Card,Midwest,False
TXN_007666,CUST_00717,2023-01-25,Sports & Outdoor,131.65,3,0.15,335.71,Social Media,Desktop,Credit Card,West,False
TXN_011238,CUST_02591,2023-01-25,Beauty & Health,60.26,2,0.1,108.47,Direct,Desktop,Credit Card,Southeast,False
TXN_003919,CUST_00198,2023-01-25,Beauty & Health,44.7,2,0.0,89.4,Paid Ads,Mobile,Credit Card,West,False
TXN_004437,CUST_02569,2023-01-26,Clothing,117.68,1,0.05,111.8,Email,Mobile,PayPal,Southeast,False
TXN_011627,CUST_01161,2023-01-26,Electronics,430.57,4,0.15,1463.94,Organic Search,Desktop,PayPal,Northeast,False
TXN_003309,CUST_03107,2023-01-26,Home & Kitchen,104.1,2,0.05,197.79,Organic Search,Desktop,Debit Card,Southeast,False
TXN_001262,CUST_03103,2023-01-26,Books & Media,10.56,4,0.05,40.13,Paid Ads,Mobile,PayPal,Midwest,False
TXN_008167,CUST_01727,2023-01-26,Beauty & Health,84.07,1,0.0,84.07,Social Media,Desktop,Credit Card,Midwest,False
TXN_007365,CUST_01390,2023-01-26,Books & Media,21.21,1,0.05,20.15,Organic Search,Mobile,Debit Card,West,False
TXN_009723,CUST_01241,2023-01-26,Sports & Outdoor,36.93,1,0.0,36.93,Paid Ads,Mobile,Debit Card,Southwest,False
TXN_010496,CUST_02273,2023-01-26,Electronics,112.45,2,0.1,202.41,Organic Search,Desktop,Credit Card,Northeast,False
TXN_010226,CUST_02624,2023-01-26,Beauty & Health,75.48,1,0.05,71.71,Paid Ads,Desktop,Credit Card,West,False
TXN_006705,CUST_02457,2023-01-26,Home & Kitchen,143.19,1,0.0,143.19,Organic Search,Mobile,Apple Pay,West,False
TXN_006231,CUST_01440,2023-01-26,Electronics,426.0,1,0.1,383.4,Paid Ads,Mobile,Credit Card,West,False
TXN_002862,CUST_02989,2023-01-26,Clothing,77.83,3,0.0,233.49,Social Media,Mobile,Credit Card,Northeast,False
TXN_002596,CUST_01949,2023-01-26,Clothing,69.48,2,0.0,138.96,Direct,Mobile,PayPal,West,False
TXN_005345,CUST_01955,2023-01-26,Beauty & Health,74.51,1,0.1,67.06,Organic Search,Desktop,PayPal,West,False
TXN_010735,CUST_00687,2023-01-27,Beauty & Health,42.49,4,0.0,169.96,Email,Desktop,Credit Card,Southwest,False
TXN_011289,CUST_02318,2023-01-27,Home & Kitchen,28.58,1,0.1,25.72,Paid Ads,Desktop,Credit Card,West,False
TXN_003944,CUST_02136,2023-01-27,Clothing,81.84,1,0.05,77.75,Organic Search,Mobile,Debit Card,Southwest,False
TXN_005273,CUST_00193,2023-01-27,Clothing,65.44,1,0.1,58.9,Email,Desktop,PayPal,Southwest,False
TXN_003850,CUST_01112,2023-01-27,Beauty & Health,85.33,1,0.0,85.33,Social Media,Desktop,Credit Card,Southwest,False
TXN_009522,CUST_01272,2023-01-27,Books & Media,33.78,1,0.1,30.4,Social Media,Desktop,Apple Pay,Southwest,True
TXN_010289,CUST_00513,2023-01-27,Electronics,453.4,4,0.0,1813.6,Organic Search,Mobile,Credit Card,West,False
TXN_006728,CUST_00097,2023-01-27,Clothing,62.99,4,0.05,239.36,Direct,Mobile,Apple Pay,West,False
TXN_010549,CUST_02901,2023-01-27,Electronics,368.68,1,0.05,350.25,Paid Ads,Tablet,Credit Card,Southeast,False
TXN_007393,CUST_01483,2023-01-27,Beauty & Health,39.98,1,0.1,35.98,Organic Search,Mobile,Credit Card,Southwest,False
TXN_000199,CUST_02905,2023-01-27,Beauty & Health,14.02,1,0.05,13.32,Paid Ads,Desktop,PayPal,Northeast,False
TXN_001121,CUST_02532,2023-01-27,Books & Media,23.49,1,0.2,18.79,Social Media,Mobile,Debit Card,Southeast,False
TXN_007774,CUST_00768,2023-01-27,Electronics,192.61,1,0.2,154.09,Paid Ads,Mobile,PayPal,Northeast,False
TXN_001168,CUST_01890,2023-01-27,Clothing,20.34,1,0.05,19.32,Paid Ads,Mobile,Credit Card,Northeast,False
TXN_003449,CUST_02836,2023-01-27,Clothing,84.67,2,0.2,135.47,Direct,Desktop,PayPal,Southeast,False
TXN_005119,CUST_03159,2023-01-27,Electronics,424.85,2,0.1,764.73,Social Media,Desktop,PayPal,Southwest,False
TXN_007636,CUST_02687,2023-01-27,Beauty & Health,22.24,4,0.0,88.96,Direct,Desktop,Debit Card,Midwest,True
TXN_000803,CUST_01433,2023-01-27,Electronics,487.21,1,0.15,414.13,Organic Search,Desktop,PayPal,West,False
TXN_002189,CUST_01511,2023-01-28,Clothing,128.84,1,0.0,128.84,Paid Ads,Mobile,Debit Card,Southeast,False
TXN_001694,CUST_00984,2023-01-28,Home & Kitchen,57.21,1,0.0,57.21,Paid Ads,Desktop,Credit Card,Southeast,False
TXN_005571,CUST_02732,2023-01-28,Electronics,125.26,2,0.1,225.47,Social Media,Mobile,PayPal,Southeast,False
TXN_008355,CUST_02482,2023-01-28,Home & Kitchen,137.92,1,0.0,137.92,Email,Desktop,PayPal,Midwest,False
TXN_001297,CUST_00882,2023-01-28,Clothing,76.84,2,0.05,146.0,Email,Mobile,Debit Card,Southeast,True
TXN_005800,CUST_01420,2023-01-28,Books & Media,5.13,2,0.15,8.72,Organic Search,Tablet,Debit Card,Southwest,False
TXN_006112,CUST_00250,2023-01-28,Clothing,148.62,1,0.0,148.62,Social Media,Desktop,Credit Card,Northeast,False
TXN_009536,CUST_02042,2023-01-28,Sports & Outdoor,103.88,1,0.05,98.69,Paid Ads,Desktop,PayPal,Midwest,False
TXN_001211,CUST_00192,2023-01-28,Sports & Outdoor,93.23,2,0.0,186.46,Social Media,Tablet,Credit Card,Southwest,False
TXN_007240,CUST_03197,2023-01-28,Home & Kitchen,187.83,1,0.05,178.44,Paid Ads,Mobile,Credit Card,Midwest,False
TXN_002525,CUST_02353,2023-01-29,Home & Kitchen,50.61,1,0.15,43.02,Email,Mobile,Credit Card,Southwest,False
TXN_009507,CUST_02333,2023-01-29,Clothing,21.23,2,0.15,36.09,Social Media,Mobile,Credit Card,West,False
TXN_003674,CUST_01976,2023-01-29,Clothing,52.37,2,0.05,99.5,Organic Search,Desktop,Credit Card,West,False
TXN_002284,CUST_02472,2023-01-29,Clothing,62.47,2,0.1,112.45,Email,Mobile,Debit Card,Southeast,False
TXN_010452,CUST_00401,2023-01-29,Sports & Outdoor,166.94,3,0.0,500.82,Paid Ads,Mobile,Debit Card,Northeast,False
TXN_007902,CUST_01889,2023-01-29,Electronics,68.75,1,0.15,58.44,Direct,Desktop,PayPal,Midwest,False
TXN_007882,CUST_00186,2023-01-29,Sports & Outdoor,234.6,2,0.0,469.2,Social Media,Mobile,PayPal,Southwest,False
TXN_001475,CUST_00565,2023-01-29,Electronics,418.85,2,0.0,837.7,Email,Tablet,Credit Card,Midwest,True
TXN_006751,CUST_01907,2023-01-29,Beauty & Health,59.1,1,0.1,53.19,Organic Search,Mobile,Credit Card,Southeast,False
TXN_003047,CUST_00208,2023-01-29,Clothing,113.8,1,0.0,113.8,Organic Search,Mobile,Credit Card,Southwest,False
TXN_007938,CUST_01186,2023-01-29,Clothing,80.33,1,0.0,80.33,Social Media,Desktop,PayPal,Midwest,False
TXN_001411,CUST_02352,2023-01-29,Electronics,113.66,1,0.1,102.29,Email,Mobile,Credit Card,Southeast,False
TXN_006988,CUST_02386,2023-01-29,Electronics,435.05,2,0.05,826.6,Email,Tablet,Debit Card,Northeast,False
TXN_012472,CUST_02426,2023-01-29,Sports & Outdoor,123.28,1,0.1,110.95,Paid Ads,Mobile,Credit Card,West,False
TXN_000761,CUST_00307,2023-01-29,Beauty & Health,63.19,1,0.0,63.19,Paid Ads,Mobile,Debit Card,Southwest,False
TXN_004802,CUST_03141,2023-01-30,Clothing,47.46,3,0.0,142.38,Organic Search,Desktop,Debit Card,Southeast,False
TXN_009617,CUST_01323,2023-01-30,Sports & Outdoor,24.06,2,0.1,43.31,Email,Desktop,Credit Card,Southwest,True
TXN_002119,CUST_00680,2023-01-30,Electronics,262.81,1,0.2,210.25,Paid Ads,Mobile,Credit Card,Southeast,False
TXN_008403,CUST_02543,2023-01-30,Electronics,494.97,2,0.0,989.94,Social Media,Mobile,Credit Card,West,False
TXN_001585,CUST_02493,2023-01-30,Sports & Outdoor,53.29,1,0.0,53.29,Organic Search,Mobile,Apple Pay,West,False
TXN_002876,CUST_02574,2023-01-30,Beauty & Health,20.47,2,0.0,40.94,Social Media,Tablet,Apple Pay,West,False
TXN_008693,CUST_00258,2023-01-30,Clothing,131.87,1,0.0,131.87,Social Media,Mobile,PayPal,West,False
TXN_003063,CUST_01592,2023-01-30,Home & Kitchen,83.07,2,0.1,149.53,Social Media,Mobile,Credit Card,Southwest,False
TXN_008483,CUST_00394,2023-01-30,Clothing,75.84,1,0.0,75.84,Organic Search,Mobile,Apple Pay,Midwest,False
TXN_003113,CUST_01306,2023-01-30,Electronics,78.18,3,0.0,234.54,Direct,Tablet,PayPal,Southeast,False
TXN_003191,CUST_00355,2023-01-30,Beauty & Health,14.25,1,0.0,14.25,Email,Mobile,Debit Card,Northeast,False
TXN_004259,CUST_00265,2023-01-30,Home & Kitchen,30.16,2,0.15,51.27,Organic Search,Desktop,PayPal,Northeast,False
TXN_007866,CUST_01166,2023-01-30,Electronics,143.19,1,0.1,128.87,Social Media,Desktop,Apple Pay,West,False
TXN_007678,CUST_01030,2023-01-30,Toys & Games,51.8,3,0.0,155.4,Paid Ads,Mobile,Debit Card,Northeast,True
TXN_007287,CUST_02896,2023-01-30,Home & Kitchen,143.72,2,0.1,258.7,Paid Ads,Mobile,Credit Card,West,False
TXN_009168,CUST_00856,2023-01-30,Books & Media,5.45,1,0.05,5.18,Paid Ads,Mobile,Credit Card,Northeast,False
TXN_011131,CUST_01368,2023-01-30,Beauty & Health,78.08,2,0.1,140.54,Email,Mobile,PayPal,Southeast,False
TXN_009855,CUST_03085,2023-01-30,Home & Kitchen,148.98,3,0.1,402.25,Organic Search,Desktop,Credit Card,Northeast,False
TXN_004993,CUST_01286,2023-01-30,Clothing,60.15,4,0.0,240.6,Email,Desktop,Apple Pay,West,False
TXN_000288,CUST_02426,2023-01-30,Clothing,103.58,1,0.15,88.04,Direct,Desktop,Credit Card,West,False
TXN_005654,CUST_00839,2023-01-30,Beauty & Health,70.13,2,0.1,126.23,Social Media,Mobile,Debit Card,West,False
TXN_001563,CUST_00390,2023-01-31,Electronics,145.02,3,0.15,369.8,Organic Search,Desktop,Credit Card,Northeast,False
TXN_006646,CUST_00275,2023-01-31,Beauty & Health,15.65,3,0.0,46.95,Social Media,Mobile,Credit Card,West,False
TXN_006451,CUST_02198,2023-01-31,Clothing,47.99,1,0.2,38.39,Social Media,Desktop,Credit Card,Midwest,True
TXN_009231,CUST_00445,2023-01-31,Sports & Outdoor,235.68,1,0.0,235.68,Email,Mobile,Credit Card,West,False
TXN_007331,CUST_00532,2023-01-31,Beauty & Health,57.5,1,0.1,51.75,Organic Search,Mobile,Debit Card,Southwest,False
TXN_001488,CUST_02395,2023-01-31,Home & Kitchen,68.53,1,0.1,61.68,Social Media,Mobile,PayPal,Southeast,False
