customer_id,loyalty_segment,region,signup_date
CUST_02450,One-time,Midwest,2023-12-10
CUST_02451,One-time,West,2023-09-16
CUST_02452,Loyal,West,2023-11-04
CUST_02453,Occasional,Northeast,2023-03-15
CUST_02454,One-time,Southeast,2023-05-05
CUST_02455,Occasional,Northeast,2023-07-07
CUST_02456,One-time,Northeast,2023-09-11
CUST_02457,One-time,West,2023-11-17
CUST_02458,Occasional,Southwest,2023-11-04
CUST_02459,Occasional,Southwest,2023-08-23
CUST_02460,One-time,West,2023-09-07
CUST_02461,Loyal,Northeast,2023-11-28
CUST_02462,Loyal,Northeast,2023-12-11
CUST_02463,Occasional,West,2023-03-13
CUST_02464,Occasional,Midwest,2023-08-23
CUST_02465,Occasional,West,2023-11-20
CUST_02466,One-time,West,2023-06-05
CUST_02467,One-time,West,2023-04-25
CUST_02468,One-time,West,2023-11-09
CUST_02469,Occasional,Northeast,2023-08-16
CUST_02470,Occasional,West,2023-11-18
CUST_02471,One-time,Southwest,2023-12-12
CUST_02472,Loyal,Southeast,2023-09-02
CUST_02473,Loyal,West,2023-11-02
CUST_02474,Occasional,Southeast,2023-01-14
CUST_02475,Occasional,Southwest,2023-01-16
CUST_02476,Loyal,Northeast,2023-02-11
CUST_02477,One-time,Midwest,2023-04-20
CUST_02478,Occasional,Northeast,2023-10-05
CUST_02479,One-time,West,2023-11-20
CUST_02480,Occasional,Northeast,2023-01-19
CUST_02481,One-time,Southeast,2023-03-07
CUST_02482,Loyal,Midwest,2023-06-16
CUST_02483,Loyal,Southwest,2023-03-14
CUST_02484,One-time,Northeast,2023-11-06
CUST_02485,Occasional,Northeast,2023-04-22
CUST_02486,Loyal,West,2023-10-01
CUST_02487,Occasional,Midwest,2023-03-26
CUST_02488,Loyal,Southwest,2023-05-19
CUST_02489,Occasional,Northeast,2023-02-08
CUST_02490,One-time,West,2023-04-15
CUST_02491,One-time,Southeast,2023-11-20
CUST_02492,One-time,Northeast,2023-10-08
CUST_02493,Occasional,West,2023-05-03
CUST_02494,One-time,Midwest,2023-08-06
CUST_02495,Occasional,West,2023-03-02
CUST_02496,Occasional,Southeast,2023-04-10
CUST_02497,Occasional,Midwest,2023-11-03
CUST_02498,Loyal,Southeast,2023-12-20
CUST_02499,Loyal,Southwest,2023-07-23
CUST_02500,One-time,Southeast,2023-09-15
CUST_02501,Loyal,Southeast,2023-01-05
CUST_02502,Occasional,Southeast,2023-07-16
CUST_02503,Occasional,Midwest,2023-06-29
CUST_02504,Loyal,Southeast,2023-12-08
CUST_02505,One-time,Southwest,2023-05-13
CUST_02506,One-time,Southeast,2023-11-20
CUST_02507,Loyal,Southwest,2023-09-10
CUST_02508,One-time,Northeast,2023-09-22
CUST_02509,Loyal,West,2023-04-03
CUST_02510,Loyal,Southwest,2023-05-30
CUST_02511,One-time,Northeast,2023-05-18
CUST_02512,Loyal,Southwest,2023-07-27
CUST_02513,One-time,Midwest,2023-05-05
CUST_02514,Occasional,Southwest,2023-08-22
CUST_02515,Occasional,West,2023-03-02
CUST_02516,Loyal,Southeast,2023-11-03
CUST_02517,One-time,Northeast,2023-09-23
CUST_02518,Occasional,Southeast,2023-05-14
CUST_02519,Occasional,Northeast,2023-11-14
CUST_02520,Occasional,Northeast,2023-04-23
CUST_02521,Occasional,Northeast,2023-07-10
CUST_02522,One-time,Midwest,2023-07-06
CUST_02523,One-time,West,2023-11-15
CUST_02524,One-time,Northeast,2023-03-30
CUST_02525,Loyal,Northeast,2023-07-06
CUST_02526,One-time,West,2023-11-03
CUST_02527,One-time,Northeast,2023-05-12
CUST_02528,Loyal,Northeast,2023-12-26
CUST_02529,One-time,Northeast,2023-05-03
CUST_02530,Loyal,Southwest,2023-02-17
CUST_02531,Occasional,West,2023-10-15
CUST_02532,Loyal,Southeast,2023-06-28
CUST_02533,One-time,West,2023-06-29
CUST_02534,One-time,Midwest,2023-04-09
CUST_02535,Occasional,West,2023-11-26
CUST_02536,Loyal,West,2023-02-03
CUST_02537,Occasional,West,2023-03-11
CUST_02538,One-time,Southeast,2023-06-20
CUST_02539,Occasional,Northeast,2023-09-29
CUST_02540,Occasional,Midwest,2023-02-28
CUST_02541,Occasional,Southwest,2023-06-30
CUST_02542,Occasional,Midwest,2023-01-19
CUST_02543,Loyal,West,2023-08-14
CUST_02544,Occasional,Southwest,2023-04-05
CUST_02545,One-time,Northeast,2023-10-24
CUST_02546,Occasional,West,2023-03-22
CUST_02547,One-time,West,2023-06-24
CUST_02548,One-time,Southwest,2023-08-10
CUST_02549,One-time,Southwest,2023-04-13
CUST_02550,One-time,West,2023-02-23
CUST_02551,One-time,Southeast,2023-07-02
CUST_02552,One-time,West,2023-12-17
CUST_02553,Loyal,Northeast,2023-11-14
CUST_02554,Loyal,West,2023-12-21
CUST_02555,One-time,Southwest,2023-12-15
CUST_02556,Loyal,Southeast,2023-11-17
CUST_02557,Occasional,West,2023-03-09
CUST_02558,One-time,Midwest,2023-01-28
CUST_02559,One-time,Midwest,2023-10-01
CUST_02560,Occasional,Southeast,2023-10-09
CUST_02561,Occasional,West,2023-12-26
CUST_02562,Occasional,Southwest,2023-11-07
CUST_02563,One-time,Southwest,2023-04-29
CUST_02564,One-time,Northeast,2023-05-14
CUST_02565,One-time,Southwest,2023-05-09
CUST_02566,One-time,West,2023-01-08
CUST_02567,One-time,Southeast,2023-02-20
CUST_02568,One-time,Northeast,2023-12-07
CUST_02569,Loyal,Southeast,2023-10-08
CUST_02570,Loyal,Southwest,2023-06-24
CUST_02571,One-time,West,2023-07-02
CUST_02572,Loyal,West,2023-07-11
CUST_02573,One-time,Southeast,2023-09-06
CUST_02574,Occasional,West,2023-08-23
CUST_02575,One-time,Northeast,2023-03-24
CUST_02576,Occasional,Southeast,2023-04-03
CUST_02577,Loyal,West,2023-11-08
CUST_02578,Occasional,Northeast,2023-09-25
CUST_02579,One-time,West,2023-04-30
CUST_02580,Occasional,Southeast,2023-03-12
CUST_02581,One-time,West,2023-01-17
CUST_02582,Loyal,Southeast,2023-09-10
CUST_02583,Occasional,Midwest,2023-05-02
CUST_02584,One-time,Northeast,2023-01-10
CUST_02585,Occasional,Northeast,2023-10-14
CUST_02586,Occasional,Southwest,2023-11-12
CUST_02587,One-time,Southeast,2023-11-22
CUST_02588,Occasional,West,2023-09-30
CUST_02589,One-time,Southwest,2023-11-02
CUST_02590,Occasional,Northeast,2023-10-20
CUST_02591,Loyal,Southeast,2023-07-29
CUST_02592,Loyal,West,2023-08-06
CUST_02593,Occasional,Southwest,2023-08-29
CUST_02594,Occasional,Southwest,2023-07-19
CUST_02595,One-time,Midwest,2023-08-04
CUST_02596,Occasional,West,2023-07-24
CUST_02597,One-time,Northeast,2023-08-04
CUST_02598,Occasional,Southwest,2023-03-21
CUST_02599,One-time,Southwest,2023-09-24
CUST_02600,One-time,Northeast,2023-02-04
CUST_02601,Occasional,Southeast,2023-10-16
CUST_02602,One-time,Northeast,2023-01-18
CUST_02603,Occasional,Southeast,2023-06-14
CUST_02604,One-time,West,2023-01-13
CUST_02605,One-time,Southeast,2023-07-21
CUST_02606,Occasional,Northeast,2023-08-17
CUST_02607,One-time,Southeast,2023-12-12
CUST_02608,One-time,Southwest,2023-01-01
CUST_02609,Occasional,West,2023-11-15
CUST_02610,One-time,Southeast,2023-08-05
CUST_02611,Loyal,Northeast,2023-02-03
CUST_02612,One-time,Southwest,2023-12-25
CUST_02613,One-time,West,2023-09-23
CUST_02614,Occasional,Southeast,2023-05-08
CUST_02615,One-time,Northeast,2023-07-31
CUST_02616,One-time,Northeast,2023-09-20
CUST_02617,One-time,Northeast,2023-11-08
CUST_02618,One-time,Midwest,2023-03-21
CUST_02619,Loyal,Southwest,2023-06-14
CUST_02620,One-time,Midwest,2023-09-09
CUST_02621,Occasional,West,2023-01-12
CUST_02622,Loyal,Midwest,2023-10-31
CUST_02623,One-time,West,2023-07-31
CUST_02624,Loyal,West,2023-10-09
CUST_02625,One-time,Northeast,2023-04-22
CUST_02626,Loyal,Southeast,2023-07-30
CUST_02627,One-time,West,2023-08-27
CUST_02628,Occasional,Northeast,2023-09-25
CUST_02629,Occasional,Southeast,2023-10-25
CUST_02630,One-time,Midwest,2023-11-13
CUST_02631,Occasional,Southwest,2023-02-27
CUST_02632,Occasional,Midwest,2023-02-03
CUST_02633,One-time,West,2023-09-20
CUST_02634,One-time,Midwest,2023-12-31
CUST_02635,Occasional,West,2023-02-04
CUST_02636,Occasional,Midwest,2023-09-28
CUST_02637,Loyal,Southwest,2023-08-15
CUST_02638,Occasional,Southeast,2023-01-25
CUST_02639,Loyal,West,2023-08-22
CUST_02640,Occasional,West,2023-02-28
CUST_02641,One-time,Southeast,2023-09-08
CUST_02642,One-time,Northeast,2023-12-01
CUST_02643,Occasional,Northeast,2023-03-27
CUST_02644,Occasional,Northeast,2023-09-08
CUST_02645,One-time,Southwest,2023-06-29
CUST_02646,One-time,Southeast,2023-07-26
CUST_02647,Loyal,Northeast,2023-12-10
CUST_02648,Occasional,West,2023-05-29
CUST_02649,One-time,Southeast,2023-03-12
CUST_02650,Occasional,Midwest,2023-05-01
CUST_02651,One-time,Northeast,2023-09-10
CUST_02652,One-time,Southwest,2023-04-03
CUST_02653,One-time,Southwest,2023-09-13
CUST_02654,One-time,Southwest,2023-09-11
CUST_02655,Occasional,Southeast,2023-12-18
CUST_02656,One-time,West,2023-10-15
CUST_02657,Loyal,Northeast,2023-11-05
CUST_02658,Loyal,Northeast,2023-02-28
CUST_02659,One-time,Northeast,2023-03-10
CUST_02660,Occasional,Midwest,2023-03-27
CUST_02661,Occasional,Midwest,2023-10-01
CUST_02662,Loyal,Midwest,2023-08-15
CUST_02663,One-time,Northeast,2023-03-22
CUST_02664,Occasional,Midwest,2023-04-24
CUST_02665,Occasional,West,2023-07-03
CUST_02666,One-time,Midwest,2023-10-07
CUST_02667,One-time,West,2023-11-18
CUST_02668,Occasional,Southeast,2023-11-14
CUST_02669,Occasional,West,2023-02-23
CUST_02670,One-time,Midwest,2023-07-16
CUST_02671,Occasional,Northeast,2023-10-20
CUST_02672,One-time,Southeast,2023-10-20
CUST_02673,Occasional,West,2023-10-18
CUST_02674,One-time,West,2023-06-29
CUST_02675,Loyal,Southeast,2023-08-10
CUST_02676,One-time,Southeast,2023-10-01
CUST_02677,One-time,Southwest,2023-09-01
CUST_02678,One-time,West,2023-06-03
CUST_02679,One-time,Midwest,2023-10-31
CUST_02680,Occasional,Midwest,2023-09-30
CUST_02681,One-time,Northeast,2023-05-15
CUST_02682,Loyal,West,2023-11-09
CUST_02683,One-time,Southeast,2023-01-08
CUST_02684,One-time,Southwest,2023-05-08
CUST_02685,One-time,Midwest,2023-02-25
CUST_02686,One-time,Midwest,2023-05-06
CUST_02687,One-time,Midwest,2023-06-08
CUST_02688,One-time,Southwest,2023-02-28
CUST_02689,Occasional,West,2023-02-27
CUST_02690,One-time,Midwest,2023-05-20
CUST_02691,Occasional,West,2023-06-25
CUST_02692,Occasional,Midwest,2023-04-18
CUST_02693,One-time,Midwest,2023-07-30
CUST_02694,Occasional,Northeast,2023-03-15
CUST_02695,Loyal,Midwest,2023-06-16
CUST_02696,Occasional,Southeast,2023-12-23
CUST_02697,Occasional,Southwest,2023-10-31
CUST_02698,One-time,Southeast,2023-08-21
CUST_02699,Occasional,Southwest,2023-11-23
CUST_02700,Occasional,Midwest,2023-07-01
CUST_02701,Occasional,West,2023-05-02
CUST_02702,Loyal,Midwest,2023-11-30
CUST_02703,One-time,Northeast,2023-07-22
CUST_02704,One-time,Southeast,2023-01-29
CUST_02705,Occasional,Northeast,2023-07-21
CUST_02706,Loyal,West,2023-04-03
CUST_02707,One-time,Midwest,2023-11-25
CUST_02708,One-time,West,2023-12-22
CUST_02709,One-time,Southeast,2023-06-25
CUST_02710,One-time,Northeast,2023-11-26
CUST_02711,Occasional,Southeast,2023-07-30
CUST_02712,Occasional,Southwest,2023-07-03
CUST_02713,One-time,West,2023-04-05
CUST_02714,One-time,Southeast,2023-09-30
CUST_02715,One-time,Midwest,2023-05-17
CUST_02716,One-time,Northeast,2023-08-25
CUST_02717,Occasional,Southwest,2023-12-19
CUST_02718,Loyal,West,2023-09-22
CUST_02719,Loyal,Southeast,2023-05-15
CUST_02720,One-time,Midwest,2023-05-24
CUST_02721,Loyal,Northeast,2023-01-19
CUST_02722,Occasional,Southwest,2023-08-19
CUST_02723,Occasional,Northeast,2023-05-14
CUST_02724,Occasional,West,2023-04-24
CUST_02725,One-time,Southeast,2023-05-19
CUST_02726,One-time,West,2023-05-05
CUST_02727,One-time,West,2023-07-23
CUST_02728,One-time,West,2023-03-02
CUST_02729,One-time,West,2023-09-07
CUST_02730,Occasional,Southwest,2023-10-25
CUST_02731,Occasional,Northeast,2023-01-13
CUST_02732,Occasional,Southeast,2023-09-12
CUST_02733,One-time,Southeast,2023-03-26
CUST_02734,Loyal,Southwest,2023-01-20
CUST_02735,Loyal,Southeast,2023-02-19
CUST_02736,Occasional,West,2023-06-13
CUST_02737,Loyal,West,2023-04-02
CUST_02738,Occasional,Northeast,2023-03-29
CUST_02739,Loyal,Southeast,2023-03-10
CUST_02740,One-time,Southeast,2023-02-06
CUST_02741,One-time,Southeast,2023-09-10
CUST_02742,One-time,Southeast,2023-09-09
CUST_02743,One-time,Northeast,2023-05-20
CUST_02744,One-time,Southwest,2023-12-21
CUST_02745,Occasional,Southwest,2023-06-17
CUST_02746,Occasional,Southeast,2023-02-23
CUST_02747,Occasional,Southeast,2023-06-27
CUST_02748,One-time,Northeast,2023-10-24
CUST_02749,Loyal,West,2023-10-28
CUST_02750,Occasional,West,2023-12-25
CUST_02751,One-time,Northeast,2023-04-16
CUST_02752,Occasional,Northeast,2023-05-17
CUST_02753,One-time,West,2023-07-09
CUST_02754,One-time,West,2023-05-08
CUST_02755,Loyal,Northeast,2023-12-08
CUST_02756,One-time,West,2023-02-16
CUST_02757,Occasional,Southeast,2023-01-05
CUST_02758,Loyal,Southeast,2023-09-14
CUST_02759,Occasional,West,2023-10-27
CUST_02760,One-time,West,2023-05-30
CUST_02761,One-time,Southeast,2023-10-21
CUST_02762,One-time,Southwest,2023-08-31
CUST_02763,Occasional,Southeast,2023-10-02
CUST_02764,One-time,West,2023-07-27
CUST_02765,One-time,Midwest,2023-04-25
CUST_02766,Loyal,Southwest,2023-07-14
CUST_02767,Occasional,Southwest,2023-12-09
CUST_02768,One-time,Northeast,2023-06-19
CUST_02769,Occasional,Southwest,2023-03-23
CUST_02770,Occasional,West,2023-06-03
CUST_02771,One-time,West,2023-05-21
CUST_02772,One-time,Northeast,2023-11-10
CUST_02773,Loyal,West,2023-05-26
CUST_02774,Occasional,Southwest,2023-11-19
CUST_02775,Occasional,Southeast,2023-05-02
CUST_02776,One-time,Southwest,2023-09-09
CUST_02777,One-time,Northeast,2023-12-09
CUST_02778,One-time,Northeast,2023-11-07
CUST_02779,One-time,Midwest,2023-03-30
CUST_02780,One-time,Midwest,2023-02-27
CUST_02781,One-time,West,2023-03-04
CUST_02782,Loyal,Northeast,2023-12-13
CUST_02783,Loyal,Southwest,2023-11-04
CUST_02784,Occasional,Northeast,2023-10-07
CUST_02785,Loyal,Northeast,2023-03-13
CUST_02786,One-time,Northeast,2023-01-09
CUST_02787,Loyal,Midwest,2023-04-04
CUST_02788,One-time,Southwest,2023-12-05
CUST_02789,Loyal,West,2023-12-02
CUST_02790,Loyal,West,2023-06-01
CUST_02791,Occasional,Northeast,2023-12-22
CUST_02792,Loyal,Midwest,2023-02-09
CUST_02793,Occasional,Midwest,2023-12-25
CUST_02794,One-time,Midwest,2023-03-03
CUST_02795,One-time,Northeast,2023-09-11
CUST_02796,Occasional,West,2023-03-10
CUST_02797,One-time,Midwest,2023-09-02
CUST_02798,Occasional,West,2023-12-31
CUST_02799,Loyal,Midwest,2023-06-19
CUST_02800,One-time,Northeast,2023-06-27
CUST_02801,Occasional,West,2023-07-08
CUST_02802,Loyal,Northeast,2023-09-17
CUST_02803,Loyal,Southwest,2023-03-13
CUST_02804,Loyal,West,2023-01-17
CUST_02805,Occasional,Northeast,2023-12-07
CUST_02806,Loyal,Southwest,2023-02-26
CUST_02807,Occasional,Midwest,2023-08-06
CUST_02808,One-time,Northeast,2023-04-17
CUST_02809,Occasional,West,2023-10-31
CUST_02810,Occasional,Southeast,2023-06-22
CUST_02811,One-time,West,2023-08-07
CUST_02812,Occasional,West,2023-09-04
CUST_02813,Occasional,Southwest,2023-08-06
CUST_02814,One-time,Midwest,2023-01-31
CUST_02815,Occasional,Midwest,2023-02-16
CUST_02816,Occasional,West,2023-05-14
CUST_02817,Occasional,Northeast,2023-04-18
CUST_02818,One-time,Midwest,2023-03-13
CUST_02819,One-time,Midwest,2023-11-23
CUST_02820,One-time,Northeast,2023-04-18
CUST_02821,Loyal,Southeast,2023-11-05
CUST_02822,One-time,Southwest,2023-09-29
CUST_02823,Occasional,Southwest,2023-06-20
CUST_02824,One-time,Northeast,2023-04-26
CUST_02825,One-time,Northeast,2023-11-25
CUST_02826,Loyal,Southeast,2023-03-15
CUST_02827,Occasional,Southwest,2023-09-13
CUST_02828,One-time,Northeast,2023-03-22
CUST_02829,One-time,West,2023-09-25
CUST_02830,One-time,Northeast,2023-05-08
CUST_02831,Occasional,West,2023-11-22
CUST_02832,Occasional,Southeast,2023-08-23
CUST_02833,One-time,West,2023-02-10
CUST_02834,One-time,Southeast,2023-06-30
CUST_02835,One-time,West,2023-06-06
CUST_02836,Loyal,Southeast,2023-02-28
CUST_02837,Loyal,West,2023-12-11
CUST_02838,One-time,Southwest,2023-09-06
CUST_02839,Occasional,Northeast,2023-07-11
CUST_02840,One-time,Southwest,2023-01-24
CUST_02841,One-time,Midwest,2023-03-21
CUST_02842,Occasional,Northeast,2023-05-14
CUST_02843,Loyal,Midwest,2023-08-01
CUST_02844,Loyal,Northeast,2023-12-14
CUST_02845,Occasional,West,2023-06-15
CUST_02846,One-time,West,2023-12-14
CUST_02847,Occasional,Northeast,2023-12-03
CUST_02848,One-time,Midwest,2023-03-12
CUST_02849,Occasional,West,2023-08-02
CUST_02850,One-time,Southwest,2023-03-06
CUST_02851,Occasional,Midwest,2023-08-09
CUST_02852,One-time,Southwest,2023-11-04
CUST_02853,One-time,Midwest,2023-10-13
CUST_02854,Loyal,Southeast,2023-07-04
CUST_02855,One-time,West,2023-07-26
CUST_02856,Occasional,Midwest,2023-04-09
CUST_02857,One-time,Midwest,2023-08-30
CUST_02858,One-time,Midwest,2023-06-07
CUST_02859,One-time,West,2023-04-08
CUST_02860,One-time,West,2023-02-11
CUST_02861,Loyal,Southeast,2023-05-19
CUST_02862,One-time,Southeast,2023-10-10
CUST_02863,Loyal,Midwest,2023-08-15
CUST_02864,Occasional,Midwest,2023-03-13
CUST_02865,One-time,Southeast,2023-08-31
CUST_02866,Occasional,West,2023-01-18
CUST_02867,Occasional,Midwest,2023-03-18
CUST_02868,Occasional,Southeast,2023-02-14
CUST_02869,One-time,Northeast,2023-12-09
CUST_02870,One-time,Southeast,2023-05-20
CUST_02871,Loyal,Southwest,2023-06-26
CUST_02872,Loyal,Southeast,2023-08-10
CUST_02873,Loyal,Northeast,2023-04-02
CUST_02874,One-time,Midwest,2023-01-22
CUST_02875,Occasional,Southeast,2023-06-21
CUST_02876,Occasional,Northeast,2023-04-02
CUST_02877,Occasional,Southeast,2023-07-11
CUST_02878,One-time,Midwest,2023-03-18
CUST_02879,Occasional,Midwest,2023-10-08
CUST_02880,One-time,Southeast,2023-12-30
CUST_02881,One-time,Midwest,2023-06-28
CUST_02882,Loyal,Southwest,2023-08-26
CUST_02883,One-time,Southeast,2023-05-15
CUST_02884,One-time,Southeast,2023-12-31
CUST_02885,One-time,Southeast,2023-10-07
CUST_02886,Loyal,Midwest,2023-01-19
CUST_02887,Occasional,West,2023-03-24
CUST_02888,One-time,Northeast,2023-08-16
CUST_02889,Loyal,West,2023-09-22
CUST_02890,Loyal,Northeast,2023-04-22
CUST_02891,One-time,Southeast,2023-09-08
CUST_02892,Occasional,West,2023-06-13
CUST_02893,Occasional,Southeast,2023-12-24
CUST_02894,Occasional,Midwest,2023-06-17
CUST_02895,One-time,Northeast,2023-08-09
CUST_02896,Loyal,West,2023-10-31
CUST_02897,Occasional,Northeast,2023-07-10
CUST_02898,One-time,Southwest,2023-11-21
CUST_02899,One-time,Northeast,2023-06-19
CUST_02900,One-time,Southwest,2023-02-14
CUST_02901,One-time,Southeast,2023-01-14
CUST_02902,Occasional,West,2023-08-19
CUST_02903,One-time,Southeast,2023-06-06
CUST_02904,One-time,Southwest,2023-05-14
CUST_02905,Occasional,Northeast,2023-02-06
CUST_02906,One-time,Northeast,2023-02-22
CUST_02907,Loyal,Midwest,2023-01-18
CUST_02908,One-time,Northeast,2023-02-07
CUST_02909,One-time,Northeast,2023-07-06
CUST_02910,One-time,Southwest,2023-07-15
CUST_02911,One-time,Southwest,2023-08-31
CUST_02912,One-time,Southeast,2023-10-27
CUST_02913,Occasional,Southwest,2023-10-30
CUST_02914,Loyal,Midwest,2023-02-04
CUST_02915,One-time,Southeast,2023-08-03
CUST_02916,Occasional,West,2023-08-07
CUST_02917,Occasional,West,2023-11-12
CUST_02918,Loyal,Southwest,2023-03-31
CUST_02919,One-time,Southeast,2023-11-04
CUST_02920,One-time,West,2023-09-09
CUST_02921,One-time,Northeast,2023-01-08
CUST_02922,Occasional,Northeast,2023-09-13
CUST_02923,Loyal,Northeast,2023-12-29
CUST_02924,One-time,Southwest,2023-07-27
CUST_02925,One-time,West,2023-05-11
CUST_02926,Loyal,West,2023-08-12
CUST_02927,Loyal,Midwest,2023-07-16
CUST_02928,Loyal,Southeast,2023-05-22
CUST_02929,Occasional,Northeast,2023-09-09
CUST_02930,One-time,Southeast,2023-04-06
CUST_02931,Occasional,Southeast,2023-01-26
CUST_02932,Occasional,West,2023-04-21
CUST_02933,One-time,Midwest,2023-05-03
CUST_02934,Occasional,Northeast,2023-07-05
CUST_02935,Occasional,Northeast,2023-06-17
CUST_02936,One-time,Northeast,2023-02-20
CUST_02937,Occasional,Southeast,2023-01-05
CUST_02938,Occasional,Southwest,2023-03-18
CUST_02939,Loyal,West,2023-06-09
CUST_02940,One-time,West,2023-07-27
CUST_02941,One-time,Midwest,2023-09-14
CUST_02942,Occasional,Southeast,2023-07-24
CUST_02943,One-time,Northeast,2023-09-12
CUST_02944,Occasional,Southwest,2023-01-11
CUST_02945,Occasional,West,2023-01-08
CUST_02946,One-time,Northeast,2023-02-01
CUST_02947,Occasional,Midwest,2023-01-28
CUST_02948,Occasional,Midwest,2023-07-25
CUST_02949,One-time,West,2023-08-16
CUST_02950,Loyal,Southwest,2023-05-08
CUST_02951,Loyal,Midwest,2023-09-12
CUST_02952,Occasional,Midwest,2023-07-31
CUST_02953,Occasional,Northeast,2023-08-27
CUST_02954,Occasional,Northeast,2023-07-26
CUST_02955,Loyal,Northeast,2023-11-14
CUST_02956,Occasional,Northeast,2023-10-10
CUST_02957,Occasional,West,2023-09-02
CUST_02958,Loyal,West,2023-02-14
CUST_02959,One-time,Northeast,2023-04-15
CUST_02960,Loyal,West,2023-12-14
CUST_02961,One-time,Northeast,2023-10-08
CUST_02962,One-time,Southeast,2023-08-22
CUST_02963,One-time,Southeast,2023-07-08
CUST_02964,Loyal,Southeast,2023-02-13
CUST_02965,Loyal,Southeast,2023-08-13
CUST_02966,Occasional,Midwest,2023-05-22
CUST_02967,Occasional,Southeast,2023-05-16
CUST_02968,Occasional,Southwest,2023-06-25
CUST_02969,Loyal,Northeast,2023-05-22
CUST_02970,Occasional,Northeast,2023-03-21
CUST_02971,One-time,Northeast,2023-03-23
CUST_02972,One-time,West,2023-05-15
CUST_02973,Occasional,Northeast,2023-07-26
CUST_02974,Occasional,West,2023-12-10
CUST_02975,One-time,Midwest,2023-06-26
CUST_02976,One-time,Midwest,2023-08-31
CUST_02977,Loyal,Midwest,2023-02-24
CUST_02978,One-time,Northeast,2023-05-21
CUST_02979,Occasional,Northeast,2023-02-25
CUST_02980,Loyal,Southeast,2023-01-15
CUST_02981,One-time,Midwest,2023-07-04
CUST_02982,One-time,Northeast,2023-11-10
CUST_02983,Occasional,Northeast,2023-03-29
CUST_02984,Loyal,Southwest,2023-04-07
CUST_02985,Occasional,Northeast,2023-05-24
CUST_02986,Loyal,West,2023-01-08
CUST_02987,One-time,West,2023-08-03
CUST_02988,Occasional,Southeast,2023-06-22
CUST_02989,Occasional,Northeast,2023-08-11
CUST_02990,Loyal,Northeast,2023-02-09
CUST_02991,One-time,West,2023-07-01
CUST_02992,Loyal,West,2023-09-27
CUST_02993,Occasional,West,2023-07-06
CUST_02994,One-time,Southwest,2023-09-02
CUST_02995,One-time,West,2023-11-05
CUST_02996,Loyal,Northeast,2023-08-19
CUST_02997,One-time,Southeast,2023-06-04
CUST_02998,One-time,West,2023-06-24
CUST_02999,One-time,Northeast,2023-12-02
CUST_03000,Loyal,Northeast,2023-04-25
CUST_03001,Occasional,West,2023-11-07
CUST_03002,Occasional,Southeast,2023-10-27
CUST_03003,One-time,Southwest,2023-01-18
CUST_03004,Occasional,West,2023-09-29
CUST_03005,Occasional,Northeast,2023-01-12
CUST_03006,Loyal,Southwest,2023-10-28
CUST_03007,Loyal,Southeast,2023-07-11
CUST_03008,One-time,Southeast,2023-08-20
CUST_03009,Occasional,Southeast,2023-04-03
CUST_03010,One-time,Northeast,2023-08-06
CUST_03011,Occasional,Midwest,2023-10-05
CUST_03012,One-time,Northeast,2023-12-19
CUST_03013,One-time,Southeast,2023-10-30
CUST_03014,One-time,Southeast,2023-01-29
CUST_03015,Occasional,West,2023-10-28
CUST_03016,One-time,West,2023-03-18
CUST_03017,Occasional,Northeast,2023-01-09
CUST_03018,One-time,Southeast,2023-01-24
CUST_03019,One-time,Southeast,2023-01-15
CUST_03020,Occasional,Northeast,2023-06-13
CUST_03021,One-time,West,2023-01-13
CUST_03022,One-time,West,2023-12-13
CUST_03023,Occasional,Northeast,2023-06-21
CUST_03024,One-time,Southeast,2023-12-23
CUST_03025,One-time,Northeast,2023-11-23
CUST_03026,One-time,West,2023-07-19
CUST_03027,Loyal,Northeast,2023-03-17
CUST_03028,Occasional,Southwest,2023-06-13
CUST_03029,Occasional,West,2023-03-02
CUST_03030,Occasional,Southeast,2023-09-02
CUST_03031,One-time,Midwest,2023-06-04
CUST_03032,One-time,Southwest,2023-09-14
CUST_03033,Occasional,Midwest,2023-09-01
CUST_03034,One-time,Northeast,2023-06-11
CUST_03035,One-time,Southeast,2023-03-09
CUST_03036,One-time,West,2023-12-10
CUST_03037,One-time,West,2023-10-04
CUST_03038,Loyal,West,2023-06-10
CUST_03039,One-time,Southwest,2023-09-16
CUST_03040,Occasional,Southwest,2023-11-03
CUST_03041,One-time,Southwest,2023-12-01
CUST_03042,Loyal,Northeast,2023-04-05
CUST_03043,One-time,Midwest,2023-09-03
CUST_03044,One-time,West,2023-08-09
CUST_03045,Occasional,West,2023-05-03
CUST_03046,Occasional,West,2023-07-06
CUST_03047,One-time,Northeast,2023-09-19
CUST_03048,One-time,West,2023-09-30
CUST_03049,One-time,West,2023-03-01
CUST_03050,One-time,Northeast,2023-05-05
CUST_03051,One-time,Midwest,2023-12-03
CUST_03052,Occasional,Northeast,2023-12-07
CUST_03053,One-time,Southeast,2023-02-20
CUST_03054,One-time,Northeast,2023-06-27
CUST_03055,Occasional,Southeast,2023-05-19
CUST_03056,Loyal,Midwest,2023-11-23
CUST_03057,Occasional,West,2023-06-19
CUST_03058,One-time,West,2023-02-08
CUST_03059,One-time,West,2023-03-10
CUST_03060,Loyal,Northeast,2023-08-24
CUST_03061,One-time,Northeast,2023-02-17
CUST_03062,One-time,Southwest,2023-02-26
